Seed,Community,Species_ID,Species_CUE,Community_CUE,Abundance,Total_Abundance,Dominant_Community
50,1,1,0.16715153963768709,0.239752447773134,1.8711189048072953e-17,33.030823011661546,Community 2
50,1,2,0.16791000965581857,0.239752447773134,6.797975832582024e-12,33.030823011661546,Community 2
50,1,3,0.1483801201072565,0.239752447773134,4.674023560179019e-21,33.030823011661546,Community 2
50,1,4,0.14343776034370365,0.239752447773134,1.8379482494319836e-18,33.030823011661546,Community 2
50,1,5,0.11828955290925669,0.239752447773134,3.293164286535882e-34,33.030823011661546,Community 2
50,1,6,0.19184261094400007,0.239752447773134,6.067264462450827e-07,33.030823011661546,Community 2
50,1,7,0.16020163195889303,0.239752447773134,1.1360457500049487e-24,33.030823011661546,Community 2
50,1,8,0.21225441627395147,0.239752447773134,2.3746276955152064e-06,33.030823011661546,Community 2
50,1,9,0.2074738219361651,0.239752447773134,0.00013382618218529848,33.030823011661546,Community 2
50,1,10,0.08741648399798538,0.239752447773134,9.216253162013605e-38,33.030823011661546,Community 2
50,1,11,0.18922993764863416,0.239752447773134,0.0013942751727854185,33.030823011661546,Community 2
50,1,12,0.1706003821765357,0.239752447773134,8.865492159945597e-15,33.030823011661546,Community 2
50,1,13,0.03265922328828842,0.239752447773134,2.4333207496513357e-51,33.030823011661546,Community 2
50,1,14,0.16800914195811492,0.239752447773134,3.525946866975777e-18,33.030823011661546,Community 2
50,1,15,0.16145574113275932,0.239752447773134,1.0349112532726475e-18,33.030823011661546,Community 2
50,1,16,0.11187025747780309,0.239752447773134,2.1581534215881994e-36,33.030823011661546,Community 2
50,1,17,0.17077481677114104,0.239752447773134,1.2294728660773449e-20,33.030823011661546,Community 2
50,1,18,0.18627713682339705,0.239752447773134,1.6411984471233404e-15,33.030823011661546,Community 2
50,1,19,0.18897494635614273,0.239752447773134,3.599403048467795e-12,33.030823011661546,Community 2
50,1,20,0.18222726097583414,0.239752447773134,1.168007914209279e-10,33.030823011661546,Community 2
50,1,21,0.10933741868336615,0.239752447773134,7.013952577536491e-32,33.030823011661546,Community 2
50,1,22,0.18500561446089192,0.239752447773134,2.29894671822592e-11,33.030823011661546,Community 2
50,1,23,0.19457520613056284,0.239752447773134,3.19170326576628e-10,33.030823011661546,Community 2
50,1,24,0.17765907720718202,0.239752447773134,3.906089232650732e-15,33.030823011661546,Community 2
50,1,25,0.18292523948385828,0.239752447773134,1.3838488197100381e-12,33.030823011661546,Community 2
50,1,26,0.20225131050394224,0.239752447773134,0.005736986087829193,33.030823011661546,Community 2
50,1,27,0.16303656927315796,0.239752447773134,4.951433933406747e-19,33.030823011661546,Community 2
50,1,28,0.15595786348016877,0.239752447773134,2.447569419391261e-21,33.030823011661546,Community 2
50,1,29,0.10320511374713129,0.239752447773134,1.0833260754784842e-37,33.030823011661546,Community 2
50,1,30,0.18492001829567842,0.239752447773134,2.6241881759893004e-10,33.030823011661546,Community 2
50,1,31,0.220525410542893,0.239752447773134,0.07248650952040255,33.030823011661546,Community 2
